#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
CA140404_filtered_contigs.fasta	NODE_1_length_332588_cov_91.785139	193732	194760	-	waaC	1-1029/1029	===============	0/0	100.00	98.54	vfdb	NP_282281	(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_1_length_332588_cov_91.785139	209932	210324	+	cheY	1-393/393	===============	0/0	100.00	99.75	vfdb	YP_002344511	(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_1_length_332588_cov_91.785139	250946	251335	-	fliW	1-390/390	===============	0/0	100.00	100.00	vfdb	YP_002344468	(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_1_length_332588_cov_91.785139	303402	303917	+	flgP	1-516/516	===============	0/0	100.00	99.81	vfdb	YP_002344421	(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_1_length_332588_cov_91.785139	303893	304342	+	flgQ	1-450/450	===============	0/0	100.00	99.33	vfdb	YP_002344420	(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_1_length_332588_cov_91.785139	304399	305700	+	flgR	1-1302/1302	===============	0/0	100.00	99.62	vfdb	NP_282174	(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	80475	80771	-	fliE	1-297/297	===============	0/0	100.00	99.66	vfdb	NP_281710	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	80778	81272	-	flgC	1-495/495	===============	0/0	100.00	99.60	vfdb	NP_281711	(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	81282	81713	-	flgB	1-432/432	===============	0/0	100.00	97.22	vfdb	NP_281712	(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	101502	101867	+	flaG	1-366/366	===============	0/0	100.00	99.73	vfdb	NP_281731	(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	101870	103783	+	fliD	1-1929/1929	========/======	1/15	99.22	98.34	vfdb	NP_281732	(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	103795	104181	+	fliS	1-387/387	===============	0/0	100.00	99.48	vfdb	NP_281733	(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	212320	213570	+	rpoN	1-1251/1251	===============	0/0	100.00	99.20	vfdb	YP_002344093	(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	227955	228653	-	flgH	1-699/699	===============	0/0	100.00	99.71	vfdb	NP_281859	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	242055	242867	+	flgF	1-813/813	===============	0/0	100.00	99.14	vfdb	NP_281869	(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	242898	243689	+	flgG	1-792/792	===============	0/0	100.00	99.87	vfdb	NP_281870	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_2_length_288677_cov_98.038000	263083	263832	-	flaC	1-750/750	===============	0/0	100.00	99.87	vfdb	NP_281892	(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_3_length_228260_cov_106.499226	168	2534	-	pflA	1-2367/2367	===============	0/0	100.00	98.99	vfdb	NP_282693	(pflA) paralysed flagellum protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_3_length_228260_cov_106.499226	150172	150441	+	fliQ	1-270/270	===============	0/0	100.00	98.89	vfdb	NP_282802	(fliQ) flagellar biosynthesis protein FliQ [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_3_length_228260_cov_106.499226	187592	190189	-	flgE	1-2598/2598	===============	0/0	100.00	97.88	vfdb	NP_282855	(flgE) flagellar hook protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	20732	21511	+	pebA	1-780/780	===============	0/0	100.00	98.97	vfdb	NP_282073	(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	26943	28775	+	ciaB	1-1833/1833	===============	0/0	100.00	99.56	vfdb	NP_282066	(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	52723	54975	+	flaD	1-2253/2253	===============	0/0	100.00	95.69	vfdb	NP_282040	(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	58855	61029	+	flhA	1-2175/2175	===============	0/0	100.00	99.72	vfdb	NP_282036	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	109184	109918	+	fliP	1-735/735	===============	0/0	100.00	100.00	vfdb	NP_281981	(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	133616	134635	-	flgS	1-1020/1020	===============	0/0	100.00	100.00	vfdb	YP_002344200	(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_4_length_183592_cov_86.819104	157879	158541	+	flgA	1-663/663	===============	0/0	100.00	99.70	vfdb	YP_002344176	(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	72636	72944	-	fliN	1-309/309	===============	0/0	100.00	99.03	vfdb	NP_281542	(fliN) flagellar motor switch protein FliN [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	88478	89254	+	motA	1-777/777	===============	0/0	100.00	99.10	vfdb	NP_281528	(motA) flagellar motor protein MotA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	89257	90000	+	motB	1-744/744	===============	0/0	100.00	99.46	vfdb	NP_281527	(motB) flagellar motor protein MotB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	90006	91094	-	flhB	1-1089/1089	===============	0/0	100.00	99.45	vfdb	NP_281526	(flhB) flagellar biosynthetic protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	102187	103017	-	fliH	1-831/831	===============	0/0	100.00	99.76	vfdb	NP_281511	(fliH) flagellar assembly protein H [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	103025	104053	-	fliG	1-1029/1029	===============	0/0	100.00	99.03	vfdb	NP_281510	(fliG) flagellar motor switch protein G [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	104053	105735	-	fliF	1-1683/1683	===============	0/0	100.00	99.17	vfdb	NP_281509	(fliF) flagellar M-ring protein FliF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	138364	139320	+	cheV	1-957/957	===============	0/0	100.00	99.37	vfdb	YP_002343726	(cheV) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	139324	141633	+	cheA	1-2310/2310	===============	0/0	100.00	99.22	vfdb	YP_002343725	(cheA) chemotaxis histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_5_length_158475_cov_95.623942	141638	142159	+	cheW	1-522/522	===============	0/0	100.00	99.62	vfdb	YP_002343724	(cheW) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	9364	10311	-	kpsF	1-948/948	===============	0/0	100.00	95.25	vfdb	NP_282584	(kpsF) D-arabinose 5-phosphate isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	10321	11979	-	kpsD	1-1659/1659	===============	0/0	100.00	99.28	vfdb	NP_282585	(kpsD) capsule polysaccharide export system periplasmic protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	11981	13099	-	kpsE	1-1119/1119	===============	0/0	100.00	96.60	vfdb	NP_282586	(kpsE) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	13099	13761	-	kpsT	1-663/663	===============	0/0	100.00	94.42	vfdb	NP_282587	(kpsT) capsule polysaccharide export ATP-binding protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	13758	14540	-	kpsM	1-783/783	===============	0/0	100.00	88.89	vfdb	NP_282588	(kpsM) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	25304	26350	+	flgI	1-1047/1047	===============	0/0	100.00	98.38	vfdb	NP_282602	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	26350	26691	+	flgJ	1-342/342	===============	0/0	100.00	96.20	vfdb	YP_002344845	(flgJ) flagellar rod assembly protein/muramidase FlgJ [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	26754	26951	+	flgM	1-198/198	===============	0/0	100.00	98.99	vfdb	YP_002344846	(flgM) negative regulator of flagellin synthesis [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	27438	29264	+	flgK	1-1827/1827	===============	0/0	100.00	98.14	vfdb	NP_282606	(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_6_length_118826_cov_99.235318	40743	41702	-	cadF	1-960/960	===============	0/0	100.00	99.17	vfdb	NP_282616	(cadF) outer membrane fibronectin-binding protein [CadF (VF0322)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	56233	57039	+	cdtA	1-807/807	===============	0/0	100.00	100.00	vfdb	NP_281292	(cdtA) cytolethal distending toxin A [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	57036	57833	+	cdtB	1-798/798	===============	0/0	100.00	99.75	vfdb	NP_281291	(cdtB) cytolethal distending toxin B [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	57844	58413	+	cdtC	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_281290	(cdtC) cytolethal distending toxin C [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	68531	69985	+	flhF	1-1455/1455	===============	0/0	100.00	100.00	vfdb	NP_281279	(flhF) flagellar biosynthesis regulator FlhF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	69978	70844	+	flhG	1-867/867	===============	0/0	100.00	100.00	vfdb	NP_281278	(flhG) ATP-binding protein [Flagella (CVF397)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	71176	71892	+	fliA	1-717/717	===============	0/0	100.00	99.72	vfdb	NP_281276	(fliA) flagellar biosynthesis sigma factor [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	71892	72971	+	fliM	1-1080/1080	===============	0/0	100.00	98.80	vfdb	NP_281275	(fliM) flagellar motor switch protein FliM [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	72968	73810	+	fliY	1-843/843	===============	0/0	100.00	99.76	vfdb	NP_281274	(fliY) flagellar motor switch protein FliY [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	83267	84904	-	flgE	1-1638/1638	===============	0/0	100.00	99.94	vfdb	NP_281265	(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	84908	85792	-	flgD	1-885/885	===============	0/0	100.00	99.89	vfdb	NP_281264	(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_7_length_101867_cov_100.273806	85845	87638	-	fliK	1-1797/1797	========/======	1/3	99.83	99.72	vfdb	NP_281263	(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	1909	2430	+	rfbC	1-522/546	========/======	2/4	95.24	81.49	vfdb	NP_282571	(rfbC) dTDP-4-dehydrorhamnose 35-epimerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	4561	5499	+	Cj1427c	1-938/942	========/======	1/1	99.58	96.38	vfdb	NP_282568	(Cj1427c) sugar-nucleotide epimerase/dehydratease [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	5574	6589	+	hddA	1-1016/1020	===============	0/0	99.61	95.37	vfdb	NP_282566	(hddA) D-glycero-D-manno-heptose 7-phosphate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	7822	8417	+	gmhA2	11-606/606	===============	0/0	98.35	94.46	vfdb	NP_282565	(gmhA2) phosphoheptose isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	8405	9063	+	hddC	1-659/666	===============	0/0	98.95	94.23	vfdb	NP_282564	(hddC) D-glycero-D-manno-heptose 1-phosphate guanosyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	12825	13598	+	Cj1420c	1-774/774	===============	0/0	100.00	99.48	vfdb	NP_282561	(Cj1420c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	13649	14410	+	Cj1419c	1-762/762	===============	0/0	100.00	99.87	vfdb	NP_282560	(Cj1419c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	16755	17357	+	Cj1417c	1-603/603	===============	0/0	100.00	99.00	vfdb	NP_282558	(Cj1417c) amidotransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	17359	18120	+	Cj1416c	1-762/762	===============	0/0	100.00	98.95	vfdb	NP_282557	(Cj1416c) sugar nucleotidyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	18110	18622	+	cysC	1-513/513	===============	0/0	100.00	98.44	vfdb	NP_282556	(cysC) adenylylsulfate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
CA140404_filtered_contigs.fasta	NODE_8_length_99418_cov_97.298305	18619	20688	+	kpsC	1-2070/2070	===============	0/0	100.00	98.12	vfdb	NP_282555	(kpsC) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168]	
